date,hour,season,peak,RIC,spot,forecast,value_bl,value_gas
2024-07-18,2,summer,0,HEEGRAUCH,132.33,121.41546596599,135.18,34.5146463597143
2024-07-18,3,summer,0,HEEGRAUCH,107,119.427058826586,135.18,34.5146463597143
2024-07-18,4,summer,0,HEEGRAUCH,104.26,119.577865732256,135.18,34.5146463597143
2024-07-18,5,summer,0,HEEGRAUCH,99.47,119.899110208506,135.18,34.5146463597143
2024-07-18,6,summer,0,HEEGRAUCH,102.71,126.476871103832,135.18,34.5146463597143
2024-07-18,7,summer,0,HEEGRAUCH,109.38,144.798109094175,135.18,34.5146463597143
2024-07-18,8,summer,0,HEEGRAUCH,113.68,162.052670417909,135.18,34.5146463597143
2024-07-18,9,summer,1,HEEGRAUCH,100.09,138.484934423786,135.18,34.5146463597143
2024-07-18,10,summer,1,HEEGRAUCH,91.86,109.607121995232,135.18,34.5146463597143
2024-07-18,11,summer,1,HEEGRAUCH,91.82,91.673003192146,135.18,34.5146463597143
2024-07-18,12,summer,1,HEEGRAUCH,89.68,83.6479506232476,135.18,34.5146463597143
2024-07-18,13,summer,1,HEEGRAUCH,90.5,84.5007422754378,135.18,34.5146463597143
2024-07-18,14,summer,1,HEEGRAUCH,91.94,89.3455719096089,135.18,34.5146463597143
2024-07-18,15,summer,1,HEEGRAUCH,100.25,96.3012091517444,135.18,34.5146463597143
2024-07-18,16,summer,1,HEEGRAUCH,106.13,116.338195785834,135.18,34.5146463597143
2024-07-18,17,summer,1,HEEGRAUCH,130.44,146.665941921513,135.18,34.5146463597143
2024-07-18,18,summer,1,HEEGRAUCH,118.96,174.634501006722,135.18,34.5146463597143
2024-07-18,19,summer,1,HEEGRAUCH,194.64,222.083012140343,135.18,34.5146463597143
2024-07-18,20,summer,1,HEEGRAUCH,450,278.940151434833,135.18,34.5146463597143
2024-07-18,21,summer,0,HEEGRAUCH,500,252.522583202622,135.18,34.5146463597143
2024-07-18,22,summer,0,HEEGRAUCH,277.38,186.053838831452,135.18,34.5146463597143
2024-07-18,23,summer,0,HEEGRAUCH,187.15,148.250764528389,135.18,34.5146463597143
2024-07-18,24,summer,0,HEEGRAUCH,133.69,129.890440368599,135.18,34.5146463597143
2024-07-19,1,summer,0,HEEGRAUCH,116.51,127.964886155488,135.18,34.5055157417181
2024-07-19,2,summer,0,HEEGRAUCH,110.5,120.345840619244,135.18,34.5055157417181
2024-07-19,3,summer,0,HEEGRAUCH,98.9,118.35227411791,135.18,34.5055157417181
2024-07-19,4,summer,0,HEEGRAUCH,85.6,118.48895525169,135.18,34.5055157417181
2024-07-19,5,summer,0,HEEGRAUCH,85.26,118.766961448632,135.18,34.5055157417181
2024-07-19,6,summer,0,HEEGRAUCH,94.31,125.294701174334,135.18,34.5055157417181
2024-07-19,7,summer,0,HEEGRAUCH,109.28,143.748935119267,135.18,34.5055157417181
2024-07-19,8,summer,0,HEEGRAUCH,101.5,160.86354914744,135.18,34.5055157417181
2024-07-19,9,summer,1,HEEGRAUCH,97.83,137.344682980588,135.18,34.5055157417181
2024-07-19,10,summer,1,HEEGRAUCH,81.43,108.453085521757,135.18,34.5055157417181
2024-07-19,11,summer,1,HEEGRAUCH,74.92,90.544839982713,135.18,34.5055157417181
2024-07-19,12,summer,1,HEEGRAUCH,70.65,82.4981597745237,135.18,34.5055157417181
2024-07-19,13,summer,1,HEEGRAUCH,62.63,83.3929108866135,135.18,34.5055157417181
2024-07-19,14,summer,1,HEEGRAUCH,88.08,88.274490052334,135.18,34.5055157417181
2024-07-19,15,summer,1,HEEGRAUCH,96.38,95.2282930650232,135.18,34.5055157417181
2024-07-19,16,summer,1,HEEGRAUCH,108.83,115.237482864928,135.18,34.5055157417181
2024-07-19,17,summer,1,HEEGRAUCH,136,145.437674683558,135.18,34.5055157417181
2024-07-19,18,summer,1,HEEGRAUCH,120,173.302632569966,135.18,34.5055157417181
2024-07-19,19,summer,1,HEEGRAUCH,250,220.589346787656,135.18,34.5055157417181
2024-07-19,20,summer,1,HEEGRAUCH,601.27,277.252945271927,135.18,34.5055157417181
2024-07-19,21,summer,0,HEEGRAUCH,653.56,250.838039900209,135.18,34.5055157417181
2024-07-19,22,summer,0,HEEGRAUCH,278.94,184.725063848402,135.18,34.5055157417181
2024-07-19,23,summer,0,HEEGRAUCH,167.81,147.23286281696,135.18,34.5055157417181
2024-07-19,24,summer,0,HEEGRAUCH,129.15,128.946694349797,135.18,34.5055157417181
2024-07-20,1,summer,0,HEEGRAUCH,128.18,137.206931044794,135.18,34.4949159914136
2024-07-20,2,summer,0,HEEGRAUCH,138.49,130.019999381724,135.18,34.4949159914136
2024-07-20,3,summer,0,HEEGRAUCH,112.14,126.998072999385,135.18,34.4949159914136
2024-07-20,4,summer,0,HEEGRAUCH,109.09,124.322149971351,135.18,34.4949159914136
2024-07-20,5,summer,0,HEEGRAUCH,105.79,119.591651454162,135.18,34.4949159914136
2024-07-20,6,summer,0,HEEGRAUCH,98.82,114.690916787201,135.18,34.4949159914136
2024-07-20,7,summer,0,HEEGRAUCH,94.16,116.033691181122,135.18,34.4949159914136
2024-07-20,8,summer,0,HEEGRAUCH,86.3,122.997308481113,135.18,34.4949159914136
2024-07-20,9,summer,0,HEEGRAUCH,68.15,104.576688952069,135.18,34.4949159914136
2024-07-20,10,summer,0,HEEGRAUCH,53.41,90.1805247774894,135.18,34.4949159914136
2024-07-20,11,summer,0,HEEGRAUCH,47.49,83.9657959785401,135.18,34.4949159914136
2024-07-20,12,summer,0,HEEGRAUCH,51.53,81.8583284951824,135.18,34.4949159914136
2024-07-20,13,summer,0,HEEGRAUCH,87.5,82.461614381216,135.18,34.4949159914136
2024-07-20,14,summer,0,HEEGRAUCH,90.55,81.2055283436651,135.18,34.4949159914136
2024-07-20,15,summer,0,HEEGRAUCH,85.11,84.6688810424534,135.18,34.4949159914136
2024-07-20,16,summer,0,HEEGRAUCH,97.32,98.9930262895076,135.18,34.4949159914136
2024-07-20,17,summer,0,HEEGRAUCH,113.41,126.224922507429,135.18,34.4949159914136
2024-07-20,18,summer,0,HEEGRAUCH,134.04,154.336370468968,135.18,34.4949159914136
2024-07-20,19,summer,0,HEEGRAUCH,219.68,201.665888085471,135.18,34.4949159914136
2024-07-20,20,summer,0,HEEGRAUCH,387.59,252.148326290765,135.18,34.4949159914136
2024-07-20,21,summer,0,HEEGRAUCH,527.88,234.36394870354,135.18,34.4949159914136
2024-07-20,22,summer,0,HEEGRAUCH,389.44,178.767557902245,135.18,34.4949159914136
2024-07-20,23,summer,0,HEEGRAUCH,200.42,142.07700614469,135.18,34.4949159914136
2024-07-20,24,summer,0,HEEGRAUCH,140.12,126.321485642315,135.18,34.4949159914136
2024-07-21,1,summer,0,HEEGRAUCH,175.92,129.971817134694,135.18,34.482126287284
2024-07-21,2,summer,0,HEEGRAUCH,183.92,122.965670381366,135.18,34.482126287284
2024-07-21,3,summer,0,HEEGRAUCH,165.92,119.969518201673,135.18,34.482126287284
2024-07-21,4,summer,0,HEEGRAUCH,149.47,117.42033534996,135.18,34.482126287284
2024-07-21,5,summer,0,HEEGRAUCH,135.39,112.329392715458,135.18,34.482126287284
2024-07-21,6,summer,0,HEEGRAUCH,107.7,106.877741618428,135.18,34.482126287284
2024-07-21,7,summer,0,HEEGRAUCH,106.79,108.958419139027,135.18,34.482126287284
2024-07-21,8,summer,0,HEEGRAUCH,99.42,114.663218354153,135.18,34.482126287284
2024-07-21,9,summer,0,HEEGRAUCH,101.35,96.3167064115364,135.18,34.482126287284
2024-07-21,10,summer,0,HEEGRAUCH,98.98,81.9475427878672,135.18,34.482126287284
2024-07-21,11,summer,0,HEEGRAUCH,86.81,75.7769219980358,135.18,34.482126287284
2024-07-21,12,summer,0,HEEGRAUCH,80.4,73.6018857060893,135.18,34.482126287284
2024-07-21,13,summer,0,HEEGRAUCH,81.11,74.347037170419,135.18,34.482126287284
2024-07-21,14,summer,0,HEEGRAUCH,85.41,73.1506222174269,135.18,34.482126287284
2024-07-21,15,summer,0,HEEGRAUCH,86.54,76.5393301907515,135.18,34.482126287284
2024-07-21,16,summer,0,HEEGRAUCH,82.87,90.6106630349094,135.18,34.482126287284
2024-07-21,17,summer,0,HEEGRAUCH,89,116.591580661546,135.18,34.482126287284
2024-07-21,18,summer,0,HEEGRAUCH,96.63,143.843934887621,135.18,34.482126287284
2024-07-21,19,summer,0,HEEGRAUCH,114.83,190.070664747395,135.18,34.482126287284
2024-07-21,20,summer,0,HEEGRAUCH,185.08,239.211601983853,135.18,34.482126287284
2024-07-21,21,summer,0,HEEGRAUCH,269.58,222.651003938063,135.18,34.482126287284
2024-07-21,22,summer,0,HEEGRAUCH,208.7,169.796783829872,135.18,34.482126287284
2024-07-21,23,summer,0,HEEGRAUCH,139.09,135.506114316463,135.18,34.482126287284
2024-07-21,24,summer,0,HEEGRAUCH,116.68,120.205269319127,135.18,34.482126287284
2024-07-22,1,summer,0,HEEGRAUCH,113.94,130.732497904652,135.18,34.4664815690574
2024-07-22,2,summer,0,HEEGRAUCH,105,122.944861168516,135.18,34.4664815690574
2024-07-22,3,summer,0,HEEGRAUCH,100.47,120.967217398462,135.18,34.4664815690574
2024-07-22,4,summer,0,HEEGRAUCH,100,120.92013871813,135.18,34.4664815690574
2024-07-22,5,summer,0,HEEGRAUCH,100,121.386932388959,135.18,34.4664815690574
2024-07-22,6,summer,0,HEEGRAUCH,104,128.273809060333,135.18,34.4664815690574
2024-07-22,7,summer,0,HEEGRAUCH,154.15,146.653884974884,135.18,34.4664815690574
2024-07-22,8,summer,0,HEEGRAUCH,161.14,164.753770405124,135.18,34.4664815690574
2024-07-22,9,summer,1,HEEGRAUCH,134.47,141.40119924346,135.18,34.4664815690574
2024-07-22,10,summer,1,HEEGRAUCH,131,112.351077178912,135.18,34.4664815690574
2024-07-22,11,summer,1,HEEGRAUCH,112.61,94.2784124712857,135.18,34.4664815690574
2024-07-22,12,summer,1,HEEGRAUCH,108.04,86.2554096569807,135.18,34.4664815690574
2024-07-22,13,summer,1,HEEGRAUCH,112.86,87.1731086319776,135.18,34.4664815690574
2024-07-22,14,summer,1,HEEGRAUCH,129.41,92.0118053670339,135.18,34.4664815690574
2024-07-22,15,summer,1,HEEGRAUCH,131.19,99.0967490782337,135.18,34.4664815690574
2024-07-22,16,summer,1,HEEGRAUCH,154.15,119.303298096331,135.18,34.4664815690574
2024-07-22,17,summer,1,HEEGRAUCH,185.15,150.31383591887,135.18,34.4664815690574
2024-07-22,18,summer,1,HEEGRAUCH,201.37,178.810405320291,135.18,34.4664815690574
2024-07-22,19,summer,1,HEEGRAUCH,384.58,226.695890973117,135.18,34.4664815690574
2024-07-22,20,summer,1,HEEGRAUCH,751.1,284.093319837789,135.18,34.4664815690574
2024-07-22,21,summer,0,HEEGRAUCH,850,256.169749408011,135.18,34.4664815690574
2024-07-22,22,summer,0,HEEGRAUCH,666.54,188.351111193335,135.18,34.4664815690574
2024-07-22,23,summer,0,HEEGRAUCH,150,149.756863440281,135.18,34.4664815690574
2024-07-22,24,summer,0,HEEGRAUCH,121.6,131.181865906812,135.18,34.4664815690574
2024-07-23,1,summer,0,HEEGRAUCH,120.83,131.454875551728,135.18,34.4475398214417
2024-07-23,2,summer,0,HEEGRAUCH,105.1,123.622265329646,135.18,34.4475398214417
2024-07-23,3,summer,0,HEEGRAUCH,102,121.64898658637,135.18,34.4475398214417
2024-07-23,4,summer,0,HEEGRAUCH,100,121.548173205615,135.18,34.4475398214417
2024-07-23,5,summer,0,HEEGRAUCH,96.36,122.062174662787,135.18,34.4475398214417
2024-07-23,6,summer,0,HEEGRAUCH,99.05,129.043063812393,135.18,34.4475398214417
2024-07-23,7,summer,0,HEEGRAUCH,105,147.423981664913,135.18,34.4475398214417
2024-07-23,8,summer,0,HEEGRAUCH,119.01,165.782095489812,135.18,34.4475398214417
2024-07-23,9,summer,1,HEEGRAUCH,119.85,142.485567524191,135.18,34.4475398214417
2024-07-23,10,summer,1,HEEGRAUCH,102.3,113.388987425126,135.18,34.4475398214417
2024-07-23,11,summer,1,HEEGRAUCH,99.04,95.2715504838732,135.18,34.4475398214417
2024-07-23,12,summer,1,HEEGRAUCH,99,87.2523771067552,135.18,34.4475398214417
2024-07-23,13,summer,1,HEEGRAUCH,97.79,88.1834576576883,135.18,34.4475398214417
2024-07-23,14,summer,1,HEEGRAUCH,99.99,93.0149729409788,135.18,34.4475398214417
2024-07-23,15,summer,1,HEEGRAUCH,103.08,100.13865750736,135.18,34.4475398214417
2024-07-23,16,summer,1,HEEGRAUCH,109.77,120.397529584429,135.18,34.4475398214417
2024-07-23,17,summer,1,HEEGRAUCH,155.02,151.616719019385,135.18,34.4475398214417
2024-07-23,18,summer,1,HEEGRAUCH,108.04,180.275418392786,135.18,34.4475398214417
2024-07-23,19,summer,1,HEEGRAUCH,140.02,228.299563549014,135.18,34.4475398214417
2024-07-23,20,summer,1,HEEGRAUCH,358.69,285.867314802877,135.18,34.4475398214417
2024-07-23,21,summer,0,HEEGRAUCH,471.86,257.515563145725,135.18,34.4475398214417
2024-07-23,22,summer,0,HEEGRAUCH,220.18,189.273373082392,135.18,34.4475398214417
2024-07-23,23,summer,0,HEEGRAUCH,132.26,150.42028102895,135.18,34.4475398214417
2024-07-23,24,summer,0,HEEGRAUCH,108.08,131.775603107849,135.18,34.4475398214417
2024-07-24,1,summer,0,HEEGRAUCH,109.58,130.522159278091,135.18,34.4249147903896
2024-07-24,2,summer,0,HEEGRAUCH,105,122.696708658659,135.18,34.4249147903896
2024-07-24,3,summer,0,HEEGRAUCH,102.15,120.716525617758,135.18,34.4249147903896
2024-07-24,4,summer,0,HEEGRAUCH,97.98,120.597187481826,135.18,34.4249147903896
2024-07-24,5,summer,0,HEEGRAUCH,98.46,121.080725546951,135.18,34.4249147903896
2024-07-24,6,summer,0,HEEGRAUCH,103.99,128.029992318739,135.18,34.4249147903896
2024-07-24,7,summer,0,HEEGRAUCH,110.88,146.520430324707,135.18,34.4249147903896
2024-07-24,8,summer,0,HEEGRAUCH,110.23,164.772412608128,135.18,34.4249147903896
2024-07-24,9,summer,1,HEEGRAUCH,109.83,141.525895773455,135.18,34.4249147903896
2024-07-24,10,summer,1,HEEGRAUCH,100.72,112.417882067579,135.18,34.4249147903896
2024-07-24,11,summer,1,HEEGRAUCH,96.68,94.3281496489668,135.18,34.4249147903896
2024-07-24,12,summer,1,HEEGRAUCH,94.67,86.2882634299862,135.18,34.4249147903896
2024-07-24,13,summer,1,HEEGRAUCH,99,87.2591722894077,135.18,34.4249147903896
2024-07-24,14,summer,1,HEEGRAUCH,100.1,92.1294179863823,135.18,34.4249147903896
2024-07-24,15,summer,1,HEEGRAUCH,103.07,99.2563026082119,135.18,34.4249147903896
2024-07-24,16,summer,1,HEEGRAUCH,131.9,119.495836327579,135.18,34.4249147903896
2024-07-24,17,summer,1,HEEGRAUCH,175.3,150.624484320905,135.18,34.4249147903896
2024-07-24,18,summer,1,HEEGRAUCH,201.3,179.199646201868,135.18,34.4249147903896
2024-07-24,19,summer,1,HEEGRAUCH,250.61,227.077809608073,135.18,34.4249147903896
2024-07-24,20,summer,1,HEEGRAUCH,392.95,284.470647419519,135.18,34.4249147903896
2024-07-24,21,summer,0,HEEGRAUCH,477.75,256.081926840717,135.18,34.4249147903896
2024-07-24,22,summer,0,HEEGRAUCH,296.64,188.130874762482,135.18,34.4249147903896
2024-07-24,23,summer,0,HEEGRAUCH,128.7,149.522330741872,135.18,34.4249147903896
2024-07-24,24,summer,0,HEEGRAUCH,105.5,130.943947460313,135.18,34.4249147903896
2024-07-25,1,summer,0,HEEGRAUCH,130.14,128.811590782147,135.18,34.3982844799151
2024-07-25,2,summer,0,HEEGRAUCH,131.96,121.017821392021,135.18,34.3982844799151
2024-07-25,3,summer,0,HEEGRAUCH,114.45,119.026678662363,135.18,34.3982844799151
2024-07-25,4,summer,0,HEEGRAUCH,104,118.905679336763,135.18,34.3982844799151
2024-07-25,5,summer,0,HEEGRAUCH,101.7,119.321877563752,135.18,34.3982844799151
2024-07-25,6,summer,0,HEEGRAUCH,107.58,126.179852286955,135.18,34.3982844799151
2024-07-25,7,summer,0,HEEGRAUCH,114.85,144.833944073154,135.18,34.3982844799151
2024-07-25,8,summer,0,HEEGRAUCH,124.04,162.81190227634,135.18,34.3982844799151
2024-07-25,9,summer,1,HEEGRAUCH,122.73,139.613655443619,135.18,34.3982844799151
2024-07-25,10,summer,1,HEEGRAUCH,113.4,110.509604455116,135.18,34.3982844799151
2024-07-25,11,summer,1,HEEGRAUCH,99.05,92.4776475771511,135.18,34.3982844799151
2024-07-25,12,summer,1,HEEGRAUCH,94.3,84.406350383377,135.18,34.3982844799151
2024-07-25,13,summer,1,HEEGRAUCH,97.21,85.4296809598987,135.18,34.3982844799151
2024-07-25,14,summer,1,HEEGRAUCH,96.49,90.3580402233156,135.18,34.3982844799151
2024-07-25,15,summer,1,HEEGRAUCH,99.62,97.4726563825856,135.18,34.3982844799151
2024-07-25,16,summer,1,HEEGRAUCH,107.42,117.659773203387,135.18,34.3982844799151
2024-07-25,17,summer,1,HEEGRAUCH,108.59,148.556676134281,135.18,34.3982844799151
2024-07-25,18,summer,1,HEEGRAUCH,108.54,176.934733918674,135.18,34.3982844799151
2024-07-25,19,summer,1,HEEGRAUCH,240,224.533253252901,135.18,34.3982844799151
2024-07-25,20,summer,1,HEEGRAUCH,405.43,281.588912268622,135.18,34.3982844799151
2024-07-25,21,summer,0,HEEGRAUCH,468.76,253.343462320312,135.18,34.3982844799151
2024-07-25,22,summer,0,HEEGRAUCH,205.53,186.017091828702,135.18,34.3982844799151
2024-07-25,23,summer,0,HEEGRAUCH,138.37,147.894103333901,135.18,34.3982844799151
2024-07-25,24,summer,0,HEEGRAUCH,116.39,129.444418662836,135.18,34.3982844799151
2024-07-26,1,summer,0,HEEGRAUCH,101,127.530664555536,135.18,34.3675839262777
2024-07-26,2,summer,0,HEEGRAUCH,99.49,119.755282804653,135.18,34.3675839262777
2024-07-26,3,summer,0,HEEGRAUCH,97.91,117.75680621623,135.18,34.3675839262777
2024-07-26,4,summer,0,HEEGRAUCH,96.91,117.625130150384,135.18,34.3675839262777
2024-07-26,5,summer,0,HEEGRAUCH,93.78,117.994854436804,135.18,34.3675839262777
2024-07-26,6,summer,0,HEEGRAUCH,93.81,124.794711697279,135.18,34.3675839262777
2024-07-26,7,summer,0,HEEGRAUCH,110.11,143.584010970156,135.18,34.3675839262777
2024-07-26,8,summer,0,HEEGRAUCH,111.26,161.385747169651,135.18,34.3675839262777
2024-07-26,9,summer,1,HEEGRAUCH,101.09,138.238353246431,135.18,34.3675839262777
2024-07-26,10,summer,1,HEEGRAUCH,95.42,109.129340595638,135.18,34.3675839262777
2024-07-26,11,summer,1,HEEGRAUCH,88.87,91.1344098541366,135.18,34.3675839262777
2024-07-26,12,summer,1,HEEGRAUCH,75,83.0386218523161,135.18,34.3675839262777
2024-07-26,13,summer,1,HEEGRAUCH,69.54,84.1077681025186,135.18,34.3675839262777
2024-07-26,14,summer,1,HEEGRAUCH,72.38,89.0814332299293,135.18,34.3675839262777
2024-07-26,15,summer,1,HEEGRAUCH,75,96.1942780301875,135.18,34.3675839262777
2024-07-26,16,summer,1,HEEGRAUCH,86.26,116.34838332569,135.18,34.3675839262777
2024-07-26,17,summer,1,HEEGRAUCH,99.68,147.092677749546,135.18,34.3675839262777
2024-07-26,18,summer,1,HEEGRAUCH,106.85,175.338823179076,135.18,34.3675839262777
2024-07-26,19,summer,1,HEEGRAUCH,127.59,222.73039073112,135.18,34.3675839262777
2024-07-26,20,summer,1,HEEGRAUCH,190.22,279.536856294426,135.18,34.3675839262777
2024-07-26,21,summer,0,HEEGRAUCH,306.09,251.329144212259,135.18,34.3675839262777
2024-07-26,22,summer,0,HEEGRAUCH,184.7,184.439242918292,135.18,34.3675839262777
2024-07-26,23,summer,0,HEEGRAUCH,140.42,146.670671248948,135.18,34.3675839262777
2024-07-26,24,summer,0,HEEGRAUCH,121.92,128.313812820511,135.18,34.3675839262777
2024-07-27,1,summer,0,HEEGRAUCH,107.89,136.578398044384,135.18,34.3329121298715
2024-07-27,2,summer,0,HEEGRAUCH,110.76,129.243485898448,135.18,34.3329121298715
2024-07-27,3,summer,0,HEEGRAUCH,106.2,126.212248158947,135.18,34.3329121298715
2024-07-27,4,summer,0,HEEGRAUCH,105.67,123.270744009486,135.18,34.3329121298715
2024-07-27,5,summer,0,HEEGRAUCH,99.57,118.630915188246,135.18,34.3329121298715
2024-07-27,6,summer,0,HEEGRAUCH,99.59,113.996903025233,135.18,34.3329121298715
2024-07-27,7,summer,0,HEEGRAUCH,98.46,115.666994511061,135.18,34.3329121298715
2024-07-27,8,summer,0,HEEGRAUCH,85.23,123.27830431119,135.18,34.3329121298715
2024-07-27,9,summer,0,HEEGRAUCH,89.77,105.229518673402,135.18,34.3329121298715
2024-07-27,10,summer,0,HEEGRAUCH,96.73,90.6278747909896,135.18,34.3329121298715
2024-07-27,11,summer,0,HEEGRAUCH,87.82,84.3458519345467,135.18,34.3329121298715
2024-07-27,12,summer,0,HEEGRAUCH,57.41,82.1852933627928,135.18,34.3329121298715
2024-07-27,13,summer,0,HEEGRAUCH,55,82.9665714834256,135.18,34.3329121298715
2024-07-27,14,summer,0,HEEGRAUCH,56.09,81.8157732889056,135.18,34.3329121298715
2024-07-27,15,summer,0,HEEGRAUCH,82.81,85.4363931662679,135.18,34.3329121298715
2024-07-27,16,summer,0,HEEGRAUCH,92.35,99.8995603959544,135.18,34.3329121298715
2024-07-27,17,summer,0,HEEGRAUCH,84.81,127.655537556364,135.18,34.3329121298715
2024-07-27,18,summer,0,HEEGRAUCH,105,156.117770411332,135.18,34.3329121298715
2024-07-27,19,summer,0,HEEGRAUCH,122.8,203.507268443648,135.18,34.3329121298715
2024-07-27,20,summer,0,HEEGRAUCH,160.03,254.077600548268,135.18,34.3329121298715
2024-07-27,21,summer,0,HEEGRAUCH,185,234.538214834255,135.18,34.3329121298715
2024-07-27,22,summer,0,HEEGRAUCH,165.73,178.244419067713,135.18,34.3329121298715
2024-07-27,23,summer,0,HEEGRAUCH,123.71,141.304783646055,135.18,34.3329121298715
2024-07-27,24,summer,0,HEEGRAUCH,106.36,125.499877375886,135.18,34.3329121298715
2024-07-28,1,summer,0,HEEGRAUCH,119.39,129.453454529508,135.18,34.294766915385
2024-07-28,2,summer,0,HEEGRAUCH,99.59,122.307356707593,135.18,34.294766915385
2024-07-28,3,summer,0,HEEGRAUCH,103.19,119.300106670756,135.18,34.294766915385
2024-07-28,4,summer,0,HEEGRAUCH,109.55,116.48889347565,135.18,34.294766915385
2024-07-28,5,summer,0,HEEGRAUCH,101.75,111.485978722436,135.18,34.294766915385
2024-07-28,6,summer,0,HEEGRAUCH,93.49,106.293360570338,135.18,34.294766915385
2024-07-28,7,summer,0,HEEGRAUCH,96.37,108.701075188546,135.18,34.294766915385
2024-07-28,8,summer,0,HEEGRAUCH,65.83,115.019768470446,135.18,34.294766915385
2024-07-28,9,summer,0,HEEGRAUCH,25.49,97.0471672565546,135.18,34.294766915385
2024-07-28,10,summer,0,HEEGRAUCH,5.95,82.481740802909,135.18,34.294766915385
2024-07-28,11,summer,0,HEEGRAUCH,0.04,76.2549075066754,135.18,34.294766915385
2024-07-28,12,summer,0,HEEGRAUCH,0.04,74.0244120022044,135.18,34.294766915385
2024-07-28,13,summer,0,HEEGRAUCH,5.01,74.9514215045049,135.18,34.294766915385
2024-07-28,14,summer,0,HEEGRAUCH,10,73.8686197513601,135.18,34.294766915385
2024-07-28,15,summer,0,HEEGRAUCH,36.69,77.4146178255725,135.18,34.294766915385
2024-07-28,16,summer,0,HEEGRAUCH,55,91.6198305054222,135.18,34.294766915385
2024-07-28,17,summer,0,HEEGRAUCH,94.37,118.102167051526,135.18,34.294766915385
2024-07-28,18,summer,0,HEEGRAUCH,107,145.678556580952,135.18,34.294766915385
2024-07-28,19,summer,0,HEEGRAUCH,109.28,191.922357933496,135.18,34.294766915385
2024-07-28,20,summer,0,HEEGRAUCH,140.03,241.098448000812,135.18,34.294766915385
2024-07-28,21,summer,0,HEEGRAUCH,165.73,222.815309218209,135.18,34.294766915385
2024-07-28,22,summer,0,HEEGRAUCH,159.9,169.338987502715,135.18,34.294766915385
2024-07-28,23,summer,0,HEEGRAUCH,133.8,134.837606613374,135.18,34.294766915385
2024-07-28,24,summer,0,HEEGRAUCH,105.41,119.505314233156,135.18,34.294766915385
2024-07-29,1,summer,0,HEEGRAUCH,96,130.020110873458,135.18,34.2537458135803
2024-07-29,2,summer,0,HEEGRAUCH,88.47,122.099872662188,135.18,34.2537458135803
2024-07-29,3,summer,0,HEEGRAUCH,95.99,120.113952420455,135.18,34.2537458135803
2024-07-29,4,summer,0,HEEGRAUCH,87.31,119.809737459551,135.18,34.2537458135803
2024-07-29,5,summer,0,HEEGRAUCH,71.7,120.358952949375,135.18,34.2537458135803
2024-07-29,6,summer,0,HEEGRAUCH,90.54,127.492780645023,135.18,34.2537458135803
2024-07-29,7,summer,0,HEEGRAUCH,134.95,146.213625706307,135.18,34.2537458135803
2024-07-29,8,summer,0,HEEGRAUCH,114.53,164.902712780247,135.18,34.2537458135803
2024-07-29,9,summer,1,HEEGRAUCH,95.62,141.929054274342,135.18,34.2537458135803
2024-07-29,10,summer,1,HEEGRAUCH,63.71,112.687095916628,135.18,34.2537458135803
2024-07-29,11,summer,1,HEEGRAUCH,70,94.5544021353751,135.18,34.2537458135803
2024-07-29,12,summer,1,HEEGRAUCH,68.99,86.4759795142052,135.18,34.2537458135803
2024-07-29,13,summer,1,HEEGRAUCH,70,87.5801691985644,135.18,34.2537458135803
2024-07-29,14,summer,1,HEEGRAUCH,82.4,92.5319750213392,135.18,34.2537458135803
2024-07-29,15,summer,1,HEEGRAUCH,87.25,99.7774689978213,135.18,34.2537458135803
2024-07-29,16,summer,1,HEEGRAUCH,99.98,120.114354395524,135.18,34.2537458135803
2024-07-29,17,summer,1,HEEGRAUCH,115,151.598215775087,135.18,34.2537458135803
2024-07-29,18,summer,1,HEEGRAUCH,120.96,180.398095945698,135.18,34.2537458135803
2024-07-29,19,summer,1,HEEGRAUCH,139.43,228.260265618824,135.18,34.2537458135803
2024-07-29,20,summer,1,HEEGRAUCH,200,285.642737138161,135.18,34.2537458135803
2024-07-29,21,summer,0,HEEGRAUCH,183.07,256.020898457046,135.18,34.2537458135803
2024-07-29,22,summer,0,HEEGRAUCH,159.92,187.649844287338,135.18,34.2537458135803
2024-07-29,23,summer,0,HEEGRAUCH,118.58,148.905357203483,135.18,34.2537458135803
2024-07-29,24,summer,0,HEEGRAUCH,90.2,130.311221115402,135.18,34.2537458135803
2024-07-30,1,summer,0,HEEGRAUCH,104.82,130.558531558154,135.18,34.2106091991992
2024-07-30,2,summer,0,HEEGRAUCH,104.38,122.601120031269,135.18,34.2106091991992
2024-07-30,3,summer,0,HEEGRAUCH,98.58,120.61790561999,135.18,34.2106091991992
2024-07-30,4,summer,0,HEEGRAUCH,95.22,120.263455437606,135.18,34.2106091991992
2024-07-30,5,summer,0,HEEGRAUCH,93.82,120.857592061881,135.18,34.2106091991992
2024-07-30,6,summer,0,HEEGRAUCH,95,128.078296918312,135.18,34.2106091991992
2024-07-30,7,summer,0,HEEGRAUCH,108.48,146.799785041455,135.18,34.2106091991992
2024-07-30,8,summer,0,HEEGRAUCH,105.68,165.71529349765,135.18,34.2106091991992
2024-07-30,9,summer,1,HEEGRAUCH,96.14,142.799741544873,135.18,34.2106091991992
2024-07-30,10,summer,1,HEEGRAUCH,67.74,113.52027259087,135.18,34.2106091991992
2024-07-30,11,summer,1,HEEGRAUCH,59.69,95.3528776724664,135.18,34.2106091991992
