date,hour,value,RIC
2022-08-27,12,182.18,HEEGRAUCH
2022-08-27,11,182.22,HEEGRAUCH
2022-08-27,10,292,HEEGRAUCH
2022-08-27,9,373.9,HEEGRAUCH
2022-08-27,8,411.77,HEEGRAUCH
2022-08-27,7,422,HEEGRAUCH
2022-08-27,6,446.86,HEEGRAUCH
2022-08-27,5,446.86,HEEGRAUCH
2022-08-27,4,530,HEEGRAUCH
2022-08-27,3,438.6,HEEGRAUCH
2022-08-27,2,580,HEEGRAUCH
2022-08-27,1,643.16,HEEGRAUCH
2022-08-26,24,603.84,HEEGRAUCH
2022-08-26,23,712.74,HEEGRAUCH
2022-08-26,22,758.86,HEEGRAUCH
2022-08-26,21,779.76,HEEGRAUCH
2022-08-26,20,791,HEEGRAUCH
2022-08-26,19,770,HEEGRAUCH
2022-08-26,18,751,HEEGRAUCH
2022-08-26,17,551.29,HEEGRAUCH
2022-08-26,16,343,HEEGRAUCH
2022-08-26,15,343,HEEGRAUCH
2022-08-26,14,201,HEEGRAUCH
2022-08-26,13,173.2,HEEGRAUCH
2022-08-26,12,168.32,HEEGRAUCH
2022-08-26,11,201.1,HEEGRAUCH
2022-08-26,10,343,HEEGRAUCH
2022-08-26,9,344.86,HEEGRAUCH
2022-08-26,8,363.99,HEEGRAUCH
2022-08-26,7,340.52,HEEGRAUCH
2022-08-26,6,183.59,HEEGRAUCH
2022-08-26,5,183.56,HEEGRAUCH
2022-08-26,4,183.58,HEEGRAUCH
2022-08-26,3,205.57,HEEGRAUCH
2022-08-26,2,183.6,HEEGRAUCH
2022-08-26,1,168.37,HEEGRAUCH
2022-08-25,24,183.57,HEEGRAUCH
2022-08-25,23,220.01,HEEGRAUCH
2022-08-25,22,571,HEEGRAUCH
2022-08-25,21,727.76,HEEGRAUCH
2022-08-25,20,766.79,HEEGRAUCH
2022-08-25,19,714.23,HEEGRAUCH
2022-08-25,18,686.8,HEEGRAUCH
2022-08-25,17,595.62,HEEGRAUCH
2022-08-25,16,343,HEEGRAUCH
2022-08-25,15,343.61,HEEGRAUCH
2022-08-25,14,442.09,HEEGRAUCH
2022-08-25,13,421.53,HEEGRAUCH
2022-08-25,12,295.02,HEEGRAUCH
2022-08-25,11,460.16,HEEGRAUCH
2022-08-25,10,214.23,HEEGRAUCH
2022-08-25,9,340.52,HEEGRAUCH
2022-08-25,8,314,HEEGRAUCH
2022-08-25,7,168.73,HEEGRAUCH
2022-08-25,6,387.55,HEEGRAUCH
2022-08-25,5,332,HEEGRAUCH
2022-08-25,4,183.58,HEEGRAUCH
2022-08-25,3,183.59,HEEGRAUCH
2022-08-25,2,205.58,HEEGRAUCH
2022-08-25,1,384.25,HEEGRAUCH
2022-08-24,24,460.17,HEEGRAUCH
2022-08-24,23,418.89,HEEGRAUCH
2022-08-24,22,603.61,HEEGRAUCH
2022-08-24,21,704.3,HEEGRAUCH
2022-08-24,20,770.88,HEEGRAUCH
2022-08-24,19,720.12,HEEGRAUCH
2022-08-24,18,672.33,HEEGRAUCH
2022-08-24,17,626.46,HEEGRAUCH
2022-08-24,16,505.13,HEEGRAUCH
2022-08-24,15,383.61,HEEGRAUCH
2022-08-24,14,420.71,HEEGRAUCH
2022-08-24,13,421.94,HEEGRAUCH
2022-08-24,12,420.45,HEEGRAUCH
2022-08-24,11,534.71,HEEGRAUCH
2022-08-24,10,601.1,HEEGRAUCH
2022-08-24,9,661,HEEGRAUCH
2022-08-24,8,613.55,HEEGRAUCH
2022-08-24,7,521.99,HEEGRAUCH
2022-08-24,6,511,HEEGRAUCH
2022-08-24,5,422.72,HEEGRAUCH
2022-08-24,4,421.32,HEEGRAUCH
2022-08-24,3,466.14,HEEGRAUCH
2022-08-24,2,550,HEEGRAUCH
2022-08-24,1,581.8,HEEGRAUCH
2022-08-23,24,599.99,HEEGRAUCH
2022-08-23,23,644,HEEGRAUCH
2022-08-23,22,708.83,HEEGRAUCH
2022-08-23,21,771,HEEGRAUCH
2022-08-23,20,794.95,HEEGRAUCH
2022-08-23,19,713.65,HEEGRAUCH
2022-08-23,18,648.15,HEEGRAUCH
2022-08-23,17,604.43,HEEGRAUCH
2022-08-23,16,580.62,HEEGRAUCH
2022-08-23,15,575.88,HEEGRAUCH
2022-08-23,14,595.21,HEEGRAUCH
2022-08-23,13,613.55,HEEGRAUCH
2022-08-23,12,615.99,HEEGRAUCH
2022-08-23,11,614.01,HEEGRAUCH
2022-08-23,10,640.1,HEEGRAUCH
2022-08-23,9,680,HEEGRAUCH
2022-08-23,8,668.21,HEEGRAUCH
2022-08-23,7,627.95,HEEGRAUCH
2022-08-23,6,531.02,HEEGRAUCH
2022-08-23,5,503.32,HEEGRAUCH
2022-08-23,4,500.57,HEEGRAUCH
2022-08-23,3,507,HEEGRAUCH
2022-08-23,2,504.73,HEEGRAUCH
2022-08-23,1,550,HEEGRAUCH
2022-08-22,24,545,HEEGRAUCH
2022-08-22,23,588.86,HEEGRAUCH
2022-08-22,22,627.88,HEEGRAUCH
2022-08-22,21,679.97,HEEGRAUCH
2022-08-22,20,678.13,HEEGRAUCH
2022-08-22,19,640,HEEGRAUCH
2022-08-22,18,613.55,HEEGRAUCH
2022-08-22,17,586.67,HEEGRAUCH
2022-08-22,16,551.16,HEEGRAUCH
2022-08-22,15,543.65,HEEGRAUCH
2022-08-22,14,540.96,HEEGRAUCH
2022-08-22,13,533.51,HEEGRAUCH
2022-08-22,12,491.16,HEEGRAUCH
2022-08-22,11,424.4,HEEGRAUCH
2022-08-22,10,480.89,HEEGRAUCH
2022-08-22,9,586.89,HEEGRAUCH
2022-08-22,8,577.5,HEEGRAUCH
2022-08-22,7,521,HEEGRAUCH
2022-08-22,6,486.48,HEEGRAUCH
2022-08-22,5,424.5,HEEGRAUCH
2022-08-22,4,421.85,HEEGRAUCH
2022-08-22,3,423.37,HEEGRAUCH
2022-08-22,2,477.42,HEEGRAUCH
2022-08-22,1,504.25,HEEGRAUCH
2022-08-21,24,499.41,HEEGRAUCH
2022-08-21,23,484.41,HEEGRAUCH
2022-08-21,22,515.43,HEEGRAUCH
2022-08-21,21,533.15,HEEGRAUCH
2022-08-21,20,510.97,HEEGRAUCH
2022-08-21,19,489.41,HEEGRAUCH
2022-08-21,18,455,HEEGRAUCH
2022-08-21,17,323.72,HEEGRAUCH
2022-08-21,16,251.86,HEEGRAUCH
2022-08-21,15,235.01,HEEGRAUCH
2022-08-21,14,292.57,HEEGRAUCH
2022-08-21,13,363.8,HEEGRAUCH
2022-08-21,12,330,HEEGRAUCH
2022-08-21,11,254.52,HEEGRAUCH
2022-08-21,10,317.26,HEEGRAUCH
2022-08-21,9,332,HEEGRAUCH
2022-08-21,8,348.35,HEEGRAUCH
2022-08-21,7,366,HEEGRAUCH
2022-08-21,6,324.07,HEEGRAUCH
2022-08-21,5,323,HEEGRAUCH
2022-08-21,4,344.27,HEEGRAUCH
2022-08-21,3,374.94,HEEGRAUCH
2022-08-21,2,381,HEEGRAUCH
2022-08-21,1,415.12,HEEGRAUCH
2022-08-20,24,464.23,HEEGRAUCH
2022-08-20,23,501.55,HEEGRAUCH
2022-08-20,22,534.41,HEEGRAUCH
2022-08-20,21,550.99,HEEGRAUCH
2022-08-20,20,529.91,HEEGRAUCH
2022-08-20,19,475.07,HEEGRAUCH
2022-08-20,18,402.56,HEEGRAUCH
2022-08-20,17,445.76,HEEGRAUCH
2022-08-20,16,395.75,HEEGRAUCH
2022-08-20,15,355,HEEGRAUCH
2022-08-20,14,329.98,HEEGRAUCH
2022-08-20,13,287,HEEGRAUCH
2022-08-20,12,162.28,HEEGRAUCH
2022-08-20,11,205.4,HEEGRAUCH
2022-08-20,10,193.46,HEEGRAUCH
2022-08-20,9,90,HEEGRAUCH
2022-08-20,8,287,HEEGRAUCH
2022-08-20,7,383.5,HEEGRAUCH
2022-08-20,6,403.99,HEEGRAUCH
2022-08-20,5,446.33,HEEGRAUCH
2022-08-20,4,460.04,HEEGRAUCH
2022-08-20,3,480.09,HEEGRAUCH
2022-08-20,2,500.05,HEEGRAUCH
2022-08-20,1,512.09,HEEGRAUCH
2022-08-19,24,504.93,HEEGRAUCH
2022-08-19,23,530.58,HEEGRAUCH
2022-08-19,22,550,HEEGRAUCH
2022-08-19,21,569.4,HEEGRAUCH
2022-08-19,20,568.99,HEEGRAUCH
2022-08-19,19,545.56,HEEGRAUCH
2022-08-19,18,517.42,HEEGRAUCH
2022-08-19,17,490.86,HEEGRAUCH
2022-08-19,16,474.64,HEEGRAUCH
2022-08-19,15,421,HEEGRAUCH
2022-08-19,14,441,HEEGRAUCH
2022-08-19,13,425.16,HEEGRAUCH
2022-08-19,12,364.4,HEEGRAUCH
2022-08-19,11,311,HEEGRAUCH
2022-08-19,10,287,HEEGRAUCH
2022-08-19,9,373.77,HEEGRAUCH
2022-08-19,8,413.88,HEEGRAUCH
2022-08-19,7,429.22,HEEGRAUCH
2022-08-19,6,439.25,HEEGRAUCH
2022-08-19,5,384.41,HEEGRAUCH
2022-08-19,4,378.27,HEEGRAUCH
2022-08-19,3,381,HEEGRAUCH
2022-08-19,2,467.63,HEEGRAUCH
2022-08-19,1,510.09,HEEGRAUCH
2022-08-18,24,524.93,HEEGRAUCH
2022-08-18,23,561.81,HEEGRAUCH
2022-08-18,22,600.06,HEEGRAUCH
2022-08-18,21,646.74,HEEGRAUCH
2022-08-18,20,656.81,HEEGRAUCH
2022-08-18,19,637.61,HEEGRAUCH
2022-08-18,18,589.37,HEEGRAUCH
2022-08-18,17,550,HEEGRAUCH
2022-08-18,16,451,HEEGRAUCH
2022-08-18,15,311,HEEGRAUCH
2022-08-18,14,380.78,HEEGRAUCH
2022-08-18,13,381,HEEGRAUCH
2022-08-18,12,345,HEEGRAUCH
2022-08-18,11,216.21,HEEGRAUCH
2022-08-18,10,287,HEEGRAUCH
2022-08-18,9,365.57,HEEGRAUCH
2022-08-18,8,354.98,HEEGRAUCH
2022-08-18,7,357.89,HEEGRAUCH
2022-08-18,6,205.58,HEEGRAUCH
2022-08-18,5,190.65,HEEGRAUCH
2022-08-18,4,190.63,HEEGRAUCH
2022-08-18,3,190.66,HEEGRAUCH
2022-08-18,2,382.05,HEEGRAUCH
2022-08-18,1,480,HEEGRAUCH
2022-08-17,24,471,HEEGRAUCH
2022-08-17,23,552.03,HEEGRAUCH
2022-08-17,22,613.55,HEEGRAUCH
2022-08-17,21,660.77,HEEGRAUCH
2022-08-17,20,613.55,HEEGRAUCH
2022-08-17,19,613.55,HEEGRAUCH
2022-08-17,18,593.3,HEEGRAUCH
2022-08-17,17,492.38,HEEGRAUCH
2022-08-17,16,350.98,HEEGRAUCH
2022-08-17,15,205.57,HEEGRAUCH
2022-08-17,14,287,HEEGRAUCH
2022-08-17,13,341,HEEGRAUCH
2022-08-17,12,225.9,HEEGRAUCH
2022-08-17,11,225.91,HEEGRAUCH
2022-08-17,10,366.44,HEEGRAUCH
2022-08-17,9,355.88,HEEGRAUCH
2022-08-17,8,370.36,HEEGRAUCH
2022-08-17,7,386.74,HEEGRAUCH
2022-08-17,6,381.53,HEEGRAUCH
2022-08-17,5,366.74,HEEGRAUCH
2022-08-17,4,351,HEEGRAUCH
2022-08-17,3,355.82,HEEGRAUCH
2022-08-17,2,380.82,HEEGRAUCH
2022-08-17,1,436.94,HEEGRAUCH
2022-08-16,24,406.47,HEEGRAUCH
2022-08-16,23,485.73,HEEGRAUCH
2022-08-16,22,427.95,HEEGRAUCH
2022-08-16,21,430.28,HEEGRAUCH
2022-08-16,20,521,HEEGRAUCH
2022-08-16,19,521,HEEGRAUCH
2022-08-16,18,502.29,HEEGRAUCH
2022-08-16,17,414.3,HEEGRAUCH
2022-08-16,16,358.01,HEEGRAUCH
2022-08-16,15,306.78,HEEGRAUCH
2022-08-16,14,361.14,HEEGRAUCH
2022-08-16,13,341,HEEGRAUCH
2022-08-16,12,225.58,HEEGRAUCH
2022-08-16,11,340,HEEGRAUCH
2022-08-16,10,364.26,HEEGRAUCH
2022-08-16,9,409.22,HEEGRAUCH
2022-08-16,8,478.84,HEEGRAUCH
2022-08-16,7,453.9,HEEGRAUCH
2022-08-16,6,399.57,HEEGRAUCH
2022-08-16,5,384.45,HEEGRAUCH
2022-08-16,4,340,HEEGRAUCH
2022-08-16,3,321,HEEGRAUCH
2022-08-16,2,365.53,HEEGRAUCH
2022-08-16,1,377.58,HEEGRAUCH
2022-08-15,24,466.7,HEEGRAUCH
2022-08-15,23,489.94,HEEGRAUCH
2022-08-15,22,489.92,HEEGRAUCH
2022-08-15,21,489.97,HEEGRAUCH
2022-08-15,20,447.1,HEEGRAUCH
2022-08-15,19,385.99,HEEGRAUCH
2022-08-15,18,438.71,HEEGRAUCH
2022-08-15,17,400.05,HEEGRAUCH
2022-08-15,16,362.55,HEEGRAUCH
2022-08-15,15,206.36,HEEGRAUCH
2022-08-15,14,206.35,HEEGRAUCH
2022-08-15,13,336.12,HEEGRAUCH
2022-08-15,12,329.04,HEEGRAUCH
2022-08-15,11,347.57,HEEGRAUCH
2022-08-15,10,358.66,HEEGRAUCH
2022-08-15,9,380.38,HEEGRAUCH
2022-08-15,8,401,HEEGRAUCH
2022-08-15,7,385.09,HEEGRAUCH
2022-08-15,6,368.39,HEEGRAUCH
2022-08-15,5,352.99,HEEGRAUCH
2022-08-15,4,350,HEEGRAUCH
2022-08-15,3,360.64,HEEGRAUCH
2022-08-15,2,361.09,HEEGRAUCH
2022-08-15,1,375.03,HEEGRAUCH
2022-08-14,24,361.69,HEEGRAUCH
2022-08-14,23,401,HEEGRAUCH
2022-08-14,22,399.5,HEEGRAUCH
2022-08-14,21,459.96,HEEGRAUCH
2022-08-14,20,454.91,HEEGRAUCH
2022-08-14,19,415.9,HEEGRAUCH
2022-08-14,18,407.27,HEEGRAUCH
2022-08-14,17,354.6,HEEGRAUCH
2022-08-14,16,320,HEEGRAUCH
2022-08-14,15,279.23,HEEGRAUCH
2022-08-14,14,292.99,HEEGRAUCH
2022-08-14,13,325.15,HEEGRAUCH
2022-08-14,12,319,HEEGRAUCH
2022-08-14,11,309,HEEGRAUCH
2022-08-14,10,339.94,HEEGRAUCH
2022-08-14,9,355.17,HEEGRAUCH
2022-08-14,8,360.3,HEEGRAUCH
2022-08-14,7,362.26,HEEGRAUCH
2022-08-14,6,366.58,HEEGRAUCH
2022-08-14,5,385.89,HEEGRAUCH
2022-08-14,4,369.46,HEEGRAUCH
2022-08-14,3,380.07,HEEGRAUCH
2022-08-14,2,438.59,HEEGRAUCH
2022-08-14,1,445.81,HEEGRAUCH
2022-08-13,24,449.4,HEEGRAUCH
2022-08-13,23,479,HEEGRAUCH
2022-08-13,22,479.94,HEEGRAUCH
2022-08-13,21,504.7,HEEGRAUCH
2022-08-13,20,503.26,HEEGRAUCH
2022-08-13,19,466.2,HEEGRAUCH
2022-08-13,18,412.3,HEEGRAUCH
2022-08-13,17,383.7,HEEGRAUCH
2022-08-13,16,370.33,HEEGRAUCH
2022-08-13,15,365.31,HEEGRAUCH
2022-08-13,14,359.61,HEEGRAUCH
2022-08-13,13,384.18,HEEGRAUCH
2022-08-13,12,379.52,HEEGRAUCH
2022-08-13,11,376.74,HEEGRAUCH
2022-08-13,10,374.5,HEEGRAUCH
2022-08-13,9,399.9,HEEGRAUCH
2022-08-13,8,388.74,HEEGRAUCH
2022-08-13,7,377.43,HEEGRAUCH
2022-08-13,6,371.51,HEEGRAUCH
2022-08-13,5,375.79,HEEGRAUCH
2022-08-13,4,374.09,HEEGRAUCH
2022-08-13,3,387.87,HEEGRAUCH
2022-08-13,2,400.71,HEEGRAUCH
2022-08-13,1,427.23,HEEGRAUCH
2022-08-12,24,368,HEEGRAUCH
2022-08-12,23,426,HEEGRAUCH
2022-08-12,22,434.6,HEEGRAUCH
2022-08-12,21,434.6,HEEGRAUCH
2022-08-12,20,439.94,HEEGRAUCH
2022-08-12,19,489.99,HEEGRAUCH
2022-08-12,18,457.9,HEEGRAUCH
2022-08-12,17,468.15,HEEGRAUCH
2022-08-12,16,406.84,HEEGRAUCH
2022-08-12,15,381.34,HEEGRAUCH
2022-08-12,14,381,HEEGRAUCH
2022-08-12,13,359.07,HEEGRAUCH
2022-08-12,12,344,HEEGRAUCH
2022-08-12,11,353,HEEGRAUCH
2022-08-12,10,378,HEEGRAUCH
2022-08-12,9,393,HEEGRAUCH
2022-08-12,8,465.51,HEEGRAUCH
2022-08-12,7,392.01,HEEGRAUCH
2022-08-12,6,358.98,HEEGRAUCH
2022-08-12,5,321,HEEGRAUCH
2022-08-12,4,320,HEEGRAUCH
2022-08-12,3,354.61,HEEGRAUCH
2022-08-12,2,368.79,HEEGRAUCH
2022-08-12,1,380.25,HEEGRAUCH
2022-08-11,24,380.53,HEEGRAUCH
2022-08-11,23,414.99,HEEGRAUCH
2022-08-11,22,431,HEEGRAUCH
2022-08-11,21,501,HEEGRAUCH
2022-08-11,20,539.9,HEEGRAUCH
2022-08-11,19,450,HEEGRAUCH
2022-08-11,18,401.31,HEEGRAUCH
2022-08-11,17,397.55,HEEGRAUCH
2022-08-11,16,375.74,HEEGRAUCH
2022-08-11,15,360.61,HEEGRAUCH
2022-08-11,14,353.75,HEEGRAUCH
2022-08-11,13,346.68,HEEGRAUCH
2022-08-11,12,343.75,HEEGRAUCH
2022-08-11,11,347.27,HEEGRAUCH
2022-08-11,10,338.77,HEEGRAUCH
2022-08-11,9,331.69,HEEGRAUCH
2022-08-11,8,358.34,HEEGRAUCH
2022-08-11,7,357.82,HEEGRAUCH
2022-08-11,6,342.49,HEEGRAUCH
2022-08-11,5,312,HEEGRAUCH
2022-08-11,4,306.3,HEEGRAUCH
2022-08-11,3,330.89,HEEGRAUCH
2022-08-11,2,337.03,HEEGRAUCH
2022-08-11,1,343,HEEGRAUCH
2022-08-10,24,354.51,HEEGRAUCH
2022-08-10,23,405.54,HEEGRAUCH
2022-08-10,22,355.55,HEEGRAUCH
2022-08-10,21,380,HEEGRAUCH
2022-08-10,20,422,HEEGRAUCH
2022-08-10,19,409.93,HEEGRAUCH
2022-08-10,18,353,HEEGRAUCH
2022-08-10,17,303.1,HEEGRAUCH
2022-08-10,16,327.3,HEEGRAUCH
2022-08-10,15,327.19,HEEGRAUCH
2022-08-10,14,340,HEEGRAUCH
2022-08-10,13,339.28,HEEGRAUCH
2022-08-10,12,300.83,HEEGRAUCH
2022-08-10,11,302.9,HEEGRAUCH
2022-08-10,10,340.72,HEEGRAUCH
2022-08-10,9,346.95,HEEGRAUCH
2022-08-10,8,352.64,HEEGRAUCH
2022-08-10,7,342.92,HEEGRAUCH
2022-08-10,6,311,HEEGRAUCH
2022-08-10,5,348.29,HEEGRAUCH
2022-08-10,4,350,HEEGRAUCH
2022-08-10,3,352.44,HEEGRAUCH
2022-08-10,2,350,HEEGRAUCH
2022-08-10,1,336.16,HEEGRAUCH
2022-08-09,24,347.11,HEEGRAUCH
2022-08-09,23,406.45,HEEGRAUCH
2022-08-09,22,428.67,HEEGRAUCH
2022-08-09,21,469.72,HEEGRAUCH
2022-08-09,20,469.8,HEEGRAUCH
2022-08-09,19,434.6,HEEGRAUCH
2022-08-09,18,375.88,HEEGRAUCH
2022-08-09,17,343.99,HEEGRAUCH
2022-08-09,16,350.01,HEEGRAUCH
2022-08-09,15,325.52,HEEGRAUCH
2022-08-09,14,340.97,HEEGRAUCH
2022-08-09,13,320.05,HEEGRAUCH
2022-08-09,12,300.42,HEEGRAUCH
2022-08-09,11,310.09,HEEGRAUCH
2022-08-09,10,347.78,HEEGRAUCH
2022-08-09,9,422,HEEGRAUCH
2022-08-09,8,414.98,HEEGRAUCH
2022-08-09,7,382.92,HEEGRAUCH
2022-08-09,6,320.01,HEEGRAUCH
2022-08-09,5,340.28,HEEGRAUCH
2022-08-09,4,335.99,HEEGRAUCH
2022-08-09,3,351.32,HEEGRAUCH
2022-08-09,2,350.17,HEEGRAUCH
2022-08-09,1,344.05,HEEGRAUCH
2022-08-08,24,391.2,HEEGRAUCH
2022-08-08,23,429.15,HEEGRAUCH
2022-08-08,22,455,HEEGRAUCH
2022-08-08,21,539.7,HEEGRAUCH
2022-08-08,20,495.9,HEEGRAUCH
2022-08-08,19,501,HEEGRAUCH
2022-08-08,18,406.18,HEEGRAUCH
2022-08-08,17,405.98,HEEGRAUCH
2022-08-08,16,365.69,HEEGRAUCH
2022-08-08,15,352.61,HEEGRAUCH
2022-08-08,14,369.64,HEEGRAUCH
2022-08-08,13,359.19,HEEGRAUCH
2022-08-08,12,349,HEEGRAUCH
2022-08-08,11,343.05,HEEGRAUCH
2022-08-08,10,349,HEEGRAUCH
2022-08-08,9,351,HEEGRAUCH
2022-08-08,8,352.86,HEEGRAUCH
2022-08-08,7,178.43,HEEGRAUCH
2022-08-08,6,310.38,HEEGRAUCH
2022-08-08,5,178.43,HEEGRAUCH
2022-08-08,4,311,HEEGRAUCH
2022-08-08,3,142.65,HEEGRAUCH
2022-08-08,2,162.59,HEEGRAUCH
2022-08-08,1,310.09,HEEGRAUCH
2022-08-07,24,359.42,HEEGRAUCH
2022-08-07,23,401.87,HEEGRAUCH
2022-08-07,22,419.92,HEEGRAUCH
2022-08-07,21,421.99,HEEGRAUCH
2022-08-07,20,393.3,HEEGRAUCH
2022-08-07,19,351.25,HEEGRAUCH
2022-08-07,18,264.47,HEEGRAUCH
2022-08-07,17,217.41,HEEGRAUCH
2022-08-07,16,251,HEEGRAUCH
2022-08-07,15,198.58,HEEGRAUCH
2022-08-07,14,216.27,HEEGRAUCH
2022-08-07,13,186.15,HEEGRAUCH
2022-08-07,12,155.38,HEEGRAUCH
2022-08-07,11,180.41,HEEGRAUCH
2022-08-07,10,214.47,HEEGRAUCH
2022-08-07,9,242.51,HEEGRAUCH
2022-08-07,8,342.23,HEEGRAUCH
2022-08-07,7,220.69,HEEGRAUCH
2022-08-07,6,251.44,HEEGRAUCH
2022-08-07,5,238.57,HEEGRAUCH
2022-08-07,4,319.19,HEEGRAUCH
2022-08-07,3,344.93,HEEGRAUCH
2022-08-07,2,349.85,HEEGRAUCH
2022-08-07,1,352.73,HEEGRAUCH
2022-08-06,24,324.98,HEEGRAUCH
2022-08-06,23,369.08,HEEGRAUCH
2022-08-06,22,419.36,HEEGRAUCH
2022-08-06,21,431,HEEGRAUCH
2022-08-06,20,431,HEEGRAUCH
2022-08-06,19,432.66,HEEGRAUCH
2022-08-06,18,438.06,HEEGRAUCH
2022-08-06,17,433.77,HEEGRAUCH
2022-08-06,16,384.49,HEEGRAUCH
2022-08-06,15,349.29,HEEGRAUCH
2022-08-06,14,336.65,HEEGRAUCH
2022-08-06,13,340,HEEGRAUCH
2022-08-06,12,345.8,HEEGRAUCH
2022-08-06,11,323.97,HEEGRAUCH
2022-08-06,10,306.78,HEEGRAUCH
2022-08-06,9,324.15,HEEGRAUCH
2022-08-06,8,329.6,HEEGRAUCH
2022-08-06,7,290.83,HEEGRAUCH
2022-08-06,6,272,HEEGRAUCH
2022-08-06,5,328.44,HEEGRAUCH
2022-08-06,4,331,HEEGRAUCH
2022-08-06,3,328.44,HEEGRAUCH
2022-08-06,2,343,HEEGRAUCH
2022-08-06,1,353.71,HEEGRAUCH
2022-08-05,24,386.55,HEEGRAUCH
2022-08-05,23,429.91,HEEGRAUCH
2022-08-05,22,430,HEEGRAUCH
2022-08-05,21,434.6,HEEGRAUCH
2022-08-05,20,397.39,HEEGRAUCH
2022-08-05,19,434.6,HEEGRAUCH
2022-08-05,18,381,HEEGRAUCH
2022-08-05,17,391,HEEGRAUCH
2022-08-05,16,394.94,HEEGRAUCH
2022-08-05,15,350.93,HEEGRAUCH
2022-08-05,14,339.57,HEEGRAUCH
2022-08-05,13,341,HEEGRAUCH
2022-08-05,12,320.89,HEEGRAUCH
2022-08-05,11,331,HEEGRAUCH
2022-08-05,10,350,HEEGRAUCH
2022-08-05,9,350.26,HEEGRAUCH
2022-08-05,8,363.7,HEEGRAUCH
2022-08-05,7,355.66,HEEGRAUCH
2022-08-05,6,353.24,HEEGRAUCH
2022-08-05,5,338.53,HEEGRAUCH
2022-08-05,4,339.17,HEEGRAUCH
2022-08-05,3,337.64,HEEGRAUCH
2022-08-05,2,358.18,HEEGRAUCH
2022-08-05,1,432.68,HEEGRAUCH
2022-08-04,24,412.67,HEEGRAUCH
2022-08-04,23,463.82,HEEGRAUCH
2022-08-04,22,492.31,HEEGRAUCH
2022-08-04,21,504.66,HEEGRAUCH
2022-08-04,20,515.69,HEEGRAUCH
2022-08-04,19,499.5,HEEGRAUCH
2022-08-04,18,382.7,HEEGRAUCH
2022-08-04,17,412.85,HEEGRAUCH
2022-08-04,16,360.54,HEEGRAUCH
2022-08-04,15,363.97,HEEGRAUCH
2022-08-04,14,361.7,HEEGRAUCH
2022-08-04,13,359.19,HEEGRAUCH
2022-08-04,12,354,HEEGRAUCH
2022-08-04,11,192.85,HEEGRAUCH
2022-08-04,10,192.85,HEEGRAUCH
2022-08-04,9,357.03,HEEGRAUCH
2022-08-04,8,373,HEEGRAUCH
2022-08-04,7,349.55,HEEGRAUCH
2022-08-04,6,357.17,HEEGRAUCH
2022-08-04,5,345.3,HEEGRAUCH
2022-08-04,4,348.49,HEEGRAUCH
2022-08-04,3,330.1,HEEGRAUCH
2022-08-04,2,356,HEEGRAUCH
2022-08-04,1,373,HEEGRAUCH
2022-08-03,24,456.94,HEEGRAUCH
2022-08-03,23,505.09,HEEGRAUCH
2022-08-03,22,465.07,HEEGRAUCH
2022-08-03,21,538.82,HEEGRAUCH
2022-08-03,20,539.34,HEEGRAUCH
2022-08-03,19,513,HEEGRAUCH
2022-08-03,18,373.13,HEEGRAUCH
2022-08-03,17,426.94,HEEGRAUCH
2022-08-03,16,428,HEEGRAUCH
2022-08-03,15,411,HEEGRAUCH
2022-08-03,14,405.05,HEEGRAUCH
2022-08-03,13,350,HEEGRAUCH
2022-08-03,12,352,HEEGRAUCH
2022-08-03,11,341,HEEGRAUCH
2022-08-03,10,370.07,HEEGRAUCH
2022-08-03,9,368.51,HEEGRAUCH
2022-08-03,8,428,HEEGRAUCH
2022-08-03,7,363.05,HEEGRAUCH
2022-08-03,6,370.28,HEEGRAUCH
2022-08-03,5,352,HEEGRAUCH
2022-08-03,4,358.98,HEEGRAUCH
2022-08-03,3,358.61,HEEGRAUCH
2022-08-03,2,372.88,HEEGRAUCH
2022-08-03,1,450,HEEGRAUCH
2022-08-02,24,432,HEEGRAUCH
2022-08-02,23,465.57,HEEGRAUCH
2022-08-02,22,381.39,HEEGRAUCH
2022-08-02,21,495.51,HEEGRAUCH
2022-08-02,20,499.43,HEEGRAUCH
2022-08-02,19,499.44,HEEGRAUCH
2022-08-02,18,473.64,HEEGRAUCH
2022-08-02,17,433.27,HEEGRAUCH
2022-08-02,16,422.89,HEEGRAUCH
2022-08-02,15,392,HEEGRAUCH
2022-08-02,14,373.59,HEEGRAUCH
2022-08-02,13,367.65,HEEGRAUCH
2022-08-02,12,352,HEEGRAUCH
2022-08-02,11,352,HEEGRAUCH
2022-08-02,10,352,HEEGRAUCH
2022-08-02,9,331,HEEGRAUCH
2022-08-02,8,366.46,HEEGRAUCH
2022-08-02,7,370.15,HEEGRAUCH
2022-08-02,6,365.89,HEEGRAUCH
2022-08-02,5,352,HEEGRAUCH
2022-08-02,4,352,HEEGRAUCH
2022-08-02,3,375.65,HEEGRAUCH
2022-08-02,2,386.28,HEEGRAUCH
2022-08-02,1,431,HEEGRAUCH
2022-08-01,24,475.2,HEEGRAUCH
2022-08-01,23,512.41,HEEGRAUCH
2022-08-01,22,484.9,HEEGRAUCH
2022-08-01,21,537.14,HEEGRAUCH
2022-08-01,20,519.09,HEEGRAUCH
2022-08-01,19,498.1,HEEGRAUCH
2022-08-01,18,455,HEEGRAUCH
